ticker,currency,asset_class,fund_benchmark,fund_category,fund_dividend_policy,fund_domicile,fund_global_category,asset_type,category_type,category_subdetail,issuer,market_cap,ongoing_charge_tercile,super_region,region_group
BELT.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,10309174.0,,Americas,North America
BFOR.BT1,USD,EQUITY,Barron's 400 TR USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,ALPS Advisors,149208799.0,2.0,Americas,North America
BGDV.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,Bahl & Gaynor Inc,696940612.0,,Americas,North America
BGIG.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,Bahl & Gaynor Inc,166132199.0,,Americas,North America
BGRO.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,6475142.0,,Americas,North America
BIBL.BT1,USD,EQUITY,Inspire 100 USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Inspire Investin,319194605.0,1.0,Americas,North America
BIDD.BT1,USD,EQUITY,MSCI AC World ex USA NR USD,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,BlackRock,717461988.0,2.0,Global,Global Ex-US
BINV.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Brandes Inv,143052592.0,2.0,Global,Global Ex-US
BKCI.BT1,USD,EQUITY,MSCI EAFE NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,BNY Mellon,150700357.0,3.0,Global,Global Ex-US
BKDV.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BNY Mellon,13389975.0,,Americas,North America
BKEM.BT1,USD,EQUITY,Solactive GBS Emerging Markets Large & Md Cp NR IX,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,BNY Mellon,114761087.0,1.0,Global,Emerging Markets
BKF.BT1,USD,EQUITY,MSCI BIC Daily ND USD,BRIC,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,BlackRock,67926788.0,2.0,Global,Emerging Markets
BKIE.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,BNY Mellon,651725273.0,1.0,Global,Global Ex-US
BKIV.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BNY Mellon,15978796.0,2.0,Americas,North America
BKLC.BT1,USD,EQUITY,Solactive GBS United States 500 TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BNY Mellon,3144739012.0,1.0,Americas,North America
BKMC.BT1,USD,EQUITY,Solactive GBS United States 400 TR USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BNY Mellon,521761973.0,1.0,Americas,North America
BKSE.BT1,USD,EQUITY,Solactive GBS United States 600 TR USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BNY Mellon,122018298.0,1.0,Americas,North America
BKWO.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BNY Mellon,13764172.0,2.0,Americas,North America
BLCR.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,7470559.0,1.0,Americas,North America
BLCV.BT1,USD,EQUITY,Russell 1000 Value NR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,12616749.0,2.0,Americas,North America
BLES.BT1,USD,EQUITY,Inspire Global Hope Large Cap Equal Weight USD,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Inspire Investin,103682945.0,2.0,Global,Global
BMVP.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Invesco,101732856.0,2.0,Americas,North America
BOUT.BT1,USD,EQUITY,IBD Breakout Stocks TR USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Innovator Capital Management LLC,13686372.0,3.0,Americas,North America
BPH.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Precidian Funds LLC,100000.0,,Americas,North America
BRAZ.BT1,USD,EQUITY,,Brazil,DISTRIBUTION,US,Equity Brazil,Equity,Region,Brazil,Glo X Mgmt Co,2741787.0,,Americas,Latin America
BRF.BT1,USD,EQUITY,Market Vectors Brazil Small-Cap TR,Brazil,DISTRIBUTION,US,Equity Brazil,Equity,Region,Brazil,VanEck,16069628.0,2.0,Americas,Latin America
BRIF.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Faith Investor Services LLC,36779444.0,,Americas,North America
BRNY.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Empowered Funds,291253400.0,3.0,Americas,North America
BSMC.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Brandes Inv,78866094.0,2.0,Americas,North America
BSVO.BT1,USD,EQUITY,Russell 2000 Value TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Empowered Funds,1493049376.0,2.0,Americas,North America
BUL.BT1,USD,EQUITY,Pacer US Cash Cows Growth NR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Pacer Advisors,71881654.0,2.0,Americas,North America
BUSA.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Brandes Inv,208693377.0,2.0,Americas,North America
BUYO.BT1,USD,EQUITY,Man Buyout Beta USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Krane Funds Advisors LLC,11288714.0,,Americas,North America
BUZZ.BT1,USD,EQUITY,BUZZ NextGen AI US Sentiment Leaders TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,VanEck,55944744.0,3.0,Americas,North America
BWTG.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,TUTTLE CAP MGMT,10483016.0,,Americas,North America
CAF.BT1,USD,EQUITY,,China,DISTRIBUTION,US,Equity China,Equity,Region,China,MS Inv Mgmt,269401450.0,3.0,Asia,East Asia
CAFG.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Pacer Advisors,20327223.0,2.0,Americas,North America
CALF.BT1,USD,EQUITY,Pacer US Small Cap Cash Cows NR USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Pacer Advisors,8105240051.0,2.0,Americas,North America
CAML.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Congress Asset,272422686.0,,Americas,North America
CAMX.BT1,USD,EQUITY,Russell 1000 Value TR,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Cambiar Investors LLC,57384647.0,2.0,Global,Global
CAPE.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Doubleline,369523745.0,2.0,Americas,North America
CARK.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Castleark Management LLC,344994114.0,,Americas,North America
CATH.BT1,USD,EQUITY,S&P 500 Catholic Values TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Glo X Mgmt Co,967909242.0,1.0,Americas,North America
CBSE.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Clough Capital Partners LP,21181565.0,3.0,Americas,North America
CCMG.BT1,USD,EQUITY,,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Empowered Funds,920312830.0,,Global,Global
CCOR.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,Core Alternative Capital LLC,104578734.0,3.0,Americas,North America
CDC.BT1,USD,EQUITY,Nasdaq Victory US Lrg Cp Hi Div 100 LC Vol Wtd TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Victory Capital,763811973.0,1.0,Americas,North America
CDEI.BT1,USD,EQUITY,Russell 1000 TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,MS Inv Mgmt,28724093.0,1.0,Americas,North America
CDL.BT1,USD,EQUITY,Nasdaq Victory US Lrg Cp Hi Div 100 Vol Wtd TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Victory Capital,339610019.0,1.0,Americas,North America
CEE.BT1,USD,EQUITY,MSCI EM Eastern Europe NR USD,Eastern Europe,DISTRIBUTION,US,Equity Emerging Mkts Europe,Equity,Region,Emerging Mkts Europe,DWS,67144275.0,3.0,Europe,Eastern Europe
CEFA.BT1,USD,EQUITY,S&P Developed ex-US Catholic Values NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Glo X Mgmt Co,16262004.0,1.0,Global,Global Ex-US
CET.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Central Securities Corporation,1569940654.0,2.0,Americas,North America
CFA.BT1,USD,EQUITY,Nasdaq Victory US Large Cap 500 Vol Wtd TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Victory Capital,522686435.0,1.0,Americas,North America
CFO.BT1,USD,EQUITY,Nasdaq Vctry US LC 500 Long/Cash Vol Wtd TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Victory Capital,431197777.0,1.0,Americas,North America
CGCV.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Cap Rsrch & Mgmt,165992146.0,,Americas,North America
CGDG.BT1,USD,EQUITY,,Global,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,Cap Rsrch & Mgmt,1431967220.0,2.0,Global,Global
CGDV.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,Cap Rsrch & Mgmt,12175286836.0,1.0,Americas,North America
CGGE.BT1,USD,EQUITY,,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Cap Rsrch & Mgmt,78649675.0,,Global,Global
CGGO.BT1,USD,EQUITY,MSCI AC World NR USD,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Cap Rsrch & Mgmt,4811803029.0,2.0,Global,Global
CGGR.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Cap Rsrch & Mgmt,9220525955.0,2.0,Americas,North America
CGIC.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Cap Rsrch & Mgmt,55012976.0,,Global,Global Ex-US
CGIE.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Cap Rsrch & Mgmt,290988620.0,2.0,Global,Global Ex-US
CGNG.BT1,USD,EQUITY,,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Cap Rsrch & Mgmt,103079930.0,,Global,Emerging Markets
CGO.BT1,USD,EQUITY,MSCI World NR USD,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Calamos Advisors,113411955.0,3.0,Global,Global
CGRO.BT1,USD,EQUITY,,China,DISTRIBUTION,US,Equity China,Equity,Region,China,Tidal Invstmnts,7440363.0,3.0,Asia,East Asia
CGUS.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Cap Rsrch & Mgmt,4316454933.0,1.0,Americas,North America
CGV.BT1,USD,EQUITY,,Global,DISTRIBUTION,US,Equity Global Sm&Mid Cap,Equity,Region,Global Sm&Mid Cap,IronHorse Capital LLC,105186552.0,3.0,Global,Global
CGXU.BT1,USD,EQUITY,MSCI AC World ex USA NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Cap Rsrch & Mgmt,3075290997.0,2.0,Global,Global Ex-US
CHGX.BT1,USD,EQUITY,Change Finance Dvrsd Impct US LgCap FosFlFr CR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,AXA,131060529.0,2.0,Americas,North America
CHN.BT1,USD,EQUITY,MSCI China All Shares TR USD,China,DISTRIBUTION,US,Equity China,Equity,Region,China,Matthews,135493682.0,3.0,Asia,East Asia
CHW.BT1,USD,EQUITY,MSCI World NR USD,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Calamos Advisors,482717051.0,3.0,Global,Global
CII.BT1,USD,EQUITY,S&P 500 Value Total Return Index,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,899542663.0,3.0,Americas,North America
CIL.BT1,USD,EQUITY,Nasdaq Victory International 500 Vol Wtd NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Victory Capital,94530368.0,2.0,Global,Global Ex-US
CLM.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Cornerstone Advi,1746224730.0,3.0,Americas,North America
CLSE.BT1,USD,ALTERNATIVES,Russell 3000 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Convergence Inv,233538451.0,3.0,Americas,North America
CNAV.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Retireful LLC,45249646.0,,Americas,North America
CNEQ.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Fred Alger Mgmt,17136965.0,,Americas,North America
CNXT.BT1,USD,EQUITY,,China,DISTRIBUTION,US,Equity China,Equity,Region,China,VanEck,33332295.0,1.0,Asia,East Asia
CNYA.BT1,USD,EQUITY,MSCI China A Inclusion NR USD,China,DISTRIBUTION,US,Equity China,Equity,Region,China,BlackRock,269138604.0,2.0,Asia,East Asia
COPY.BT1,USD,EQUITY,,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Tweedy Browne Company LLC,400439.0,,Global,Global
CORO.BT1,USD,EQUITY,,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,BlackRock,5701213.0,,Global,Emerging Markets
COWG.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Pacer Advisors,524072644.0,2.0,Americas,North America
COWS.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,Amplify Investments LLC,24798017.0,,Americas,North America
COWZ.BT1,USD,EQUITY,Pacer US Cash Cows 100 TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Pacer Advisors,24990914768.0,2.0,Americas,North America
CPAI.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Counterpoint Mut,54215794.0,3.0,Americas,North America
CRBN.BT1,USD,EQUITY,MSCI ACWI Low Carbon Target NR USD,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,BlackRock,968101346.0,1.0,Global,Global
CRF.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Cornerstone Advi,778845212.0,3.0,Americas,North America
CRTC.BT1,USD,EQUITY,Solactive Whitney U.S. Critical Technologies TR USD,United States of America,DISTRIBUTION,US,Equity Global,Equity,Region,Global,DBX Advisors LLC,56101818.0,1.0,Americas,North America
CSA.BT1,USD,EQUITY,Nasdaq Victory US Small Cap 500 Vol Wtd TR USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Victory Capital,36937526.0,1.0,Americas,North America
CSB.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Victory Capital,291377383.0,1.0,Americas,North America
CSD.BT1,USD,EQUITY,S&P US Spin Off TR USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Invesco,78944643.0,2.0,Americas,North America
CSF.BT1,USD,EQUITY,Nasdaq Victory US SC 500 Long/Cash Vol Wtd TR USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Victory Capital,41152217.0,1.0,Americas,North America
CSM.BT1,USD,ALTERNATIVES,Credit Suisse 130/30 CR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,ProShare Advisors LLC,460284350.0,2.0,Americas,North America
CSMD.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Congress Asset,240269449.0,,Americas,North America
CUBA.BT1,USD,EQUITY,,Latin America,DISTRIBUTION,US,Equity Emerging Mkts Latin Am,Equity,Region,Emerging Mkts Latin Am,Thomas J Herzfeld Advisors Inc,48311913.0,3.0,Americas,Latin America
CVAR.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Cultivar Capital,30219608.0,3.0,Americas,North America
CVIE.BT1,USD,EQUITY,MSCI World ex USA TR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,MS Inv Mgmt,104950379.0,1.0,Global,Global Ex-US
CVLC.BT1,USD,EQUITY,Russell 1000 TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,MS Inv Mgmt,429354905.0,1.0,Americas,North America
CVMC.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,MS Inv Mgmt,65374641.0,1.0,Americas,North America
CVSE.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,MS Inv Mgmt,31172901.0,1.0,Americas,North America
CVY.BT1,USD,EQUITY,Zacks Multi Asset Income Total Return Index,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Invesco,112941610.0,2.0,Americas,North America
CWI.BT1,USD,EQUITY,MSCI AC World ex USA NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,State Street,1585487095.0,1.0,Global,Global Ex-US
CWS.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,AdvisorShares Investments LLC,175575852.0,2.0,Americas,North America
CXSE.BT1,USD,EQUITY,,China,DISTRIBUTION,US,Equity China,Equity,Region,China,WisdomTree,393945907.0,1.0,Asia,East Asia
CZA.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Invesco,193352666.0,2.0,Americas,North America
CZAR.BT1,USD,EQUITY,Solactive Natural Monopoly TR USD,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Themes Mgmt,1434587.0,1.0,Global,Global
DARP.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Tidal Invstmnts,14571803.0,3.0,Americas,North America
DAX.BT1,USD,EQUITY,DAX Index USD,Germany,DISTRIBUTION,US,Equity Germany,Equity,Region,Germany,Glo X Mgmt Co,66862397.0,1.0,Europe,Western Europe
DBAW.BT1,USD,EQUITY,MSCI ACWI ex USA 100% Hedged to USD NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,DBX Advisors LLC,146279016.0,2.0,Global,Global Ex-US
DBEF.BT1,USD,EQUITY,MSCI EAFE 100% Hedged to USD NR,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,DBX Advisors LLC,6735507799.0,1.0,Global,Global Ex-US
DBEM.BT1,USD,EQUITY,MSCI EM US Dollar Hedged USD,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,DBX Advisors LLC,68966164.0,2.0,Global,Emerging Markets
DBEU.BT1,USD,EQUITY,MSCI Europe 100% Hedged to USD NR USD,Europe,DISTRIBUTION,US,Equity Europe,Equity,Region,Europe,DBX Advisors LLC,559698629.0,2.0,Europe,Europe All
DBEZ.BT1,USD,EQUITY,MSCI EMU IMI US Dollar Hedged USD,Europe,DISTRIBUTION,US,Equity Europe,Equity,Region,Europe,DBX Advisors LLC,39073395.0,2.0,Europe,Europe All
DBJP.BT1,USD,EQUITY,MSCI Japan 100% Hedged to USD NR USD,Japan,DISTRIBUTION,US,Equity Japan,Equity,Region,Japan,DBX Advisors LLC,416016736.0,2.0,Asia,East Asia
DCAP.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Tidal Invstmnts,3630967.0,,Americas,North America
DCOR.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Dimensional Fund,1219277247.0,,Americas,North America
DDIV.BT1,USD,EQUITY,Dorsey Wright Momentum Plus Div Yld TR USD,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,First Trust,67991706.0,2.0,Americas,North America
DDLS.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global ex US Sm&Mid Cap,Equity,Region,Global ex US Sm&Mid Cap,WisdomTree,354218919.0,2.0,Global,Global Ex-US
DDWM.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,WisdomTree,293599571.0,2.0,Global,Global Ex-US
DEEF.BT1,USD,EQUITY,FTSE DEV xUS CF NT TR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,DBX Advisors LLC,48375199.0,1.0,Global,Global Ex-US
DEEP.BT1,USD,EQUITY,Acquirers Deep Value USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Exchange Traded Concepts LLC,29371551.0,3.0,Americas,North America
DEHP.BT1,USD,EQUITY,MSCI EM (Emerging Markets) NR USD,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Dimensional Fund,213434578.0,2.0,Global,Emerging Markets
DEM.BT1,USD,EQUITY,,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,WisdomTree,2750473706.0,2.0,Global,Emerging Markets
DEMZ.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Reflection Asset Management LLC,40550764.0,2.0,Americas,North America
DES.BT1,USD,EQUITY,WisdomTree SmallCap Dividend TR USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,WisdomTree,2052241979.0,1.0,Americas,North America
DEUS.BT1,USD,EQUITY,Russell 1000 Comprehensive Factor TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,DBX Advisors LLC,179969477.0,1.0,Americas,North America
DEW.BT1,USD,EQUITY,,Global,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,WisdomTree,109731699.0,2.0,Global,Global
DEXC.BT1,USD,EQUITY,,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Dimensional Fund,90105135.0,,Global,Emerging Markets
DFAC.BT1,USD,EQUITY,Russell 3000 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Dimensional Fund,32358432223.0,1.0,Americas,North America
